driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Ricky Stenhouse Jr.,3888,Chv,47,132,13,72.874,123.501,HYAK Motorsports,False,False,31,18,pitting in
Erik Jones,4059,Tyt,43,192,7,72.868,123.511,Legacy Motor Club,False,False,4,12,caution
Ty Gibbs,4368,Tyt,54,165,25,72.867,123.513,Joe Gibbs Racing,False,False,23,16,caution
Shane Van Gisbergen,4469,Chv,88,22,23,72.863,123.519,Trackhouse Racing,False,False,26,33,caution
Chase Briscoe,4228,Tyt,19,187,14,72.853,123.537,Joe Gibbs Racing,False,False,1,4,caution
Josh Berry,4123,Frd,21,22,25,72.840,123.559,Wood Brothers Racing,False,False,29,37,caution
Justin Haley,4172,Chv,7,15,37,72.838,123.562,Spire Motorsports,False,False,35,19,caution
Michael McDowell,3832,Chv,71,86,6,72.830,123.575,Spire Motorsports,False,False,25,11,caution
Cole Custer,4104,Frd,41,188,9,72.819,123.594,Haas Factory Team,False,False,30,21,caution
Ty Dillon,4013,Chv,10,68,5,72.817,123.598,Kaulig Racing,False,False,7,14,"pitting in,pitting out"
Brad Keselowski,1816,Frd,6,15,40,72.808,123.613,RFK Racing,False,False,34,26,caution
Austin Cindric,4180,Frd,2,67,21,72.770,123.677,Team Penske,False,False,2,8,pitting out
Riley Herbst,4269,Tyt,35,15,35,72.764,123.688,23XI Racing,False,False,24,17,caution
Jimmie Johnson,1717,Tyt,84,10,38,72.740,123.729,Legacy Motor Club,False,False,40,3,pitting in
Chase Elliott,4062,Chv,9,188,23,72.729,123.747,Hendrick Motorsports,False,False,17,15,pitting in
Cody Ware,4125,Frd,51,187,23,72.724,123.755,Rick Ware Racing,False,False,28,25,caution
Brad Keselowski,1816,Frd,6,10,39,72.721,123.761,RFK Racing,False,False,34,26,pitting in
Ryan Preece,4070,Frd,60,15,39,72.720,123.763,RFK Racing,False,False,27,32,caution
Helio Castroneves,4505,Chv,91,18,34,72.708,123.782,Trackhouse Racing,False,False,41,39,caution
Helio Castroneves,4505,Chv,91,69,23,72.682,123.827,Trackhouse Racing,False,False,41,39,caution
Justin Haley,4172,Chv,7,163,12,72.677,123.835,Spire Motorsports,False,False,35,19,pitting in
Cole Custer,4104,Frd,41,68,4,72.673,123.842,Haas Factory Team,False,False,30,21,pitting out
