driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Ty Dillon,4013,Chv,10,67,31,89.778,79.797,Kaulig Racing,False,False,26,17,green
Erik Jones,4059,Tyt,43,61,35,89.777,79.798,Legacy Motor Club,False,False,31,29,green
Justin Haley,4172,Chv,7,61,32,89.772,79.802,Spire Motorsports,False,False,29,15,green
Ryan Blaney,4023,Frd,12,92,37,89.747,79.824,Team Penske,False,False,7,36,green
Todd Gilliland,4231,Frd,34,18,31,89.732,79.838,Front Row Motorsports,False,False,35,22,green
John Hunter Nemechek,4092,Tyt,42,5,23,89.731,79.839,Legacy Motor Club,False,False,18,28,green
Katherine Legge,4284,Chv,78,3,37,89.727,79.842,Live Fast Motorsports,False,False,37,31,green
Zane Smith,4272,Frd,38,91,18,89.727,79.842,Front Row Motorsports,False,False,12,27,green
Erik Jones,4059,Tyt,43,52,23,89.719,79.849,Legacy Motor Club,False,False,31,29,green
Noah Gragson,4224,Frd,4,2,27,89.706,79.861,Front Row Motorsports,False,False,32,37,green
Erik Jones,4059,Tyt,43,54,21,89.701,79.865,Legacy Motor Club,False,False,31,29,green
Chris Buescher,3989,Frd,17,25,20,89.700,79.866,RFK Racing,False,False,14,16,green
Ricky Stenhouse Jr.,3888,Chv,47,5,29,89.683,79.881,HYAK Motorsports,False,False,34,33,green
Daniel Suarez,4113,Chv,99,47,29,89.678,79.886,Trackhouse Racing,False,False,19,14,green
Erik Jones,4059,Tyt,43,23,13,89.677,79.887,Legacy Motor Club,False,False,31,29,green
Daniel Suarez,4113,Chv,99,91,10,89.677,79.887,Trackhouse Racing,False,False,19,14,green
Cody Ware,4125,Frd,51,17,36,89.671,79.892,Rick Ware Racing,False,False,36,34,green
Ty Dillon,4013,Chv,10,2,25,89.665,79.897,Kaulig Racing,False,False,26,17,green
Noah Gragson,4224,Frd,4,19,29,89.651,79.910,Front Row Motorsports,False,False,32,37,green
Josh Berry,4123,Frd,21,31,16,89.621,79.937,Wood Brothers Racing,False,False,25,13,green
Austin Dillon,3873,Chv,3,54,14,89.610,79.946,Richard Childress Racing,False,False,33,21,green
Cole Custer,4104,Frd,41,93,22,89.606,79.950,Haas Factory Team,False,False,27,23,green
Ty Dillon,4013,Chv,10,52,11,89.587,79.967,Kaulig Racing,False,False,26,17,green
Justin Haley,4172,Chv,7,52,20,89.569,79.983,Spire Motorsports,False,False,29,15,green
Todd Gilliland,4231,Frd,34,19,30,89.568,79.984,Front Row Motorsports,False,False,35,22,green
Todd Gilliland,4231,Frd,34,61,20,89.566,79.986,Front Row Motorsports,False,False,35,22,green
William Byron,4184,Chv,24,60,5,89.561,79.990,Hendrick Motorsports,False,False,3,8,restart
Austin Dillon,3873,Chv,3,55,15,89.558,79.993,Richard Childress Racing,False,False,33,21,green
Ricky Stenhouse Jr.,3888,Chv,47,2,29,89.557,79.994,HYAK Motorsports,False,False,34,33,green
Katherine Legge,4284,Chv,78,67,36,89.554,79.996,Live Fast Motorsports,False,False,37,31,green
Chase Briscoe,4228,Tyt,19,30,3,89.550,80.000,Joe Gibbs Racing,False,False,2,2,restart
Cody Ware,4125,Frd,51,20,35,89.543,80.006,Rick Ware Racing,False,False,36,34,green
Katherine Legge,4284,Chv,78,23,37,89.539,80.010,Live Fast Motorsports,False,False,37,31,green
Daniel Suarez,4113,Chv,99,92,11,89.539,80.010,Trackhouse Racing,False,False,19,14,green
Noah Gragson,4224,Frd,4,52,19,89.538,80.011,Front Row Motorsports,False,False,32,37,green
Ryan Blaney,4023,Frd,12,60,4,89.535,80.013,Team Penske,False,False,7,36,restart
Alex Bowman,4045,Chv,48,37,12,89.531,80.017,Hendrick Motorsports,False,False,9,19,green
Katherine Legge,4284,Chv,78,88,28,89.531,80.017,Live Fast Motorsports,False,False,37,31,green
Justin Haley,4172,Chv,7,2,32,89.520,80.027,Spire Motorsports,False,False,29,15,green
Ross Chastain,4001,Chv,1,14,6,89.507,80.038,Trackhouse Racing,False,False,4,24,green
Christopher Bell,4153,Tyt,20,53,12,89.505,80.040,Joe Gibbs Racing,False,False,10,5,green
Kyle Larson,4030,Chv,5,23,32,89.493,80.051,Hendrick Motorsports,False,False,11,35,green
Cody Ware,4125,Frd,51,32,34,89.482,80.061,Rick Ware Racing,False,False,36,34,green
Josh Berry,4123,Frd,21,2,31,89.467,80.074,Wood Brothers Racing,False,False,25,13,green
Zane Smith,4272,Frd,38,23,34,89.448,80.091,Front Row Motorsports,False,False,12,27,green
Austin Cindric,4180,Frd,2,67,30,89.440,80.098,Team Penske,False,False,24,30,green
Cody Ware,4125,Frd,51,67,25,89.439,80.099,Rick Ware Racing,False,False,36,34,green
John Hunter Nemechek,4092,Tyt,42,52,33,89.432,80.106,Legacy Motor Club,False,False,18,28,green
Erik Jones,4059,Tyt,43,2,35,89.427,80.110,Legacy Motor Club,False,False,31,29,green
Noah Gragson,4224,Frd,4,54,17,89.426,80.111,Front Row Motorsports,False,False,32,37,green
Todd Gilliland,4231,Frd,34,2,33,89.423,80.114,Front Row Motorsports,False,False,35,22,green
Ty Gibbs,4368,Tyt,54,30,4,89.423,80.114,Joe Gibbs Racing,False,False,6,7,restart
AJ Allmendinger,3774,Chv,16,44,29,89.419,80.117,Kaulig Racing,False,False,5,18,green
Alex Bowman,4045,Chv,48,25,21,89.417,80.119,Hendrick Motorsports,False,False,9,19,green
Denny Hamlin,1361,Tyt,11,24,35,89.410,80.125,Joe Gibbs Racing,False,False,16,20,green
