driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Brad Keselowski,1816,Frd,6,157,21,59.828,15.043,RFK Racing,False,False,5,21,green
Bubba Wallace,4025,Tyt,23,94,9,59.828,15.043,23XI Racing,False,False,14,5,green
Joey Logano,3859,Frd,22,73,8,59.828,15.043,Team Penske,False,False,7,4,green
Chris Buescher,3989,Frd,17,63,2,59.828,15.043,RFK Racing,False,False,2,10,green
Joey Logano,3859,Frd,22,90,7,59.828,15.043,Team Penske,False,False,7,4,green
Alex Bowman,4045,Chv,48,63,19,59.828,15.043,Hendrick Motorsports,False,False,19,19,green
Kyle Larson,4030,Chv,5,163,16,59.828,15.043,Hendrick Motorsports,False,False,21,17,green
Ross Chastain,4001,Chv,1,188,6,59.828,15.043,Trackhouse Racing,False,False,17,6,green
Bubba Wallace,4025,Tyt,23,88,10,59.828,15.043,23XI Racing,False,False,14,5,green
Joey Logano,3859,Frd,22,85,7,59.825,15.044,Team Penske,False,False,7,4,green
Todd Gilliland,4231,Frd,34,62,21,59.825,15.044,Front Row Motorsports,False,False,20,14,green
Todd Gilliland,4231,Frd,34,117,17,59.825,15.044,Front Row Motorsports,False,False,20,14,green
Bubba Wallace,4025,Tyt,23,167,4,59.825,15.044,23XI Racing,False,False,14,5,green
Ross Chastain,4001,Chv,1,185,6,59.825,15.044,Trackhouse Racing,False,False,17,6,green
Alex Bowman,4045,Chv,48,43,20,59.825,15.044,Hendrick Motorsports,False,False,19,19,green
Kyle Larson,4030,Chv,5,162,16,59.825,15.044,Hendrick Motorsports,False,False,21,17,green
Kyle Larson,4030,Chv,5,164,16,59.825,15.044,Hendrick Motorsports,False,False,21,17,green
William Byron,4184,Chv,24,129,19,59.825,15.044,Hendrick Motorsports,False,False,11,18,green
Ross Chastain,4001,Chv,1,64,18,59.821,15.045,Trackhouse Racing,False,False,17,6,green
Ryan Preece,4070,Frd,60,54,12,59.821,15.045,RFK Racing,False,False,12,11,green
Josh Berry,4123,Frd,21,65,20,59.821,15.045,Wood Brothers Racing,False,False,22,13,green
Ryan Blaney,4023,Frd,12,29,20,59.821,15.045,Team Penske,False,False,23,2,green
Chris Buescher,3989,Frd,17,67,2,59.821,15.045,RFK Racing,False,False,2,10,green
Josh Berry,4123,Frd,21,139,14,59.821,15.045,Wood Brothers Racing,False,False,22,13,green
Shane Van Gisbergen,4469,Chv,88,74,11,59.821,15.045,Trackhouse Racing,False,False,10,9,green
Joey Logano,3859,Frd,22,74,8,59.821,15.045,Team Penske,False,False,7,4,green
Tyler Reddick,4065,Tyt,45,175,8,59.821,15.045,23XI Racing,False,False,4,8,green
Kyle Larson,4030,Chv,5,3,22,59.821,15.045,Hendrick Motorsports,False,False,21,17,green
Brad Keselowski,1816,Frd,6,143,22,59.821,15.045,RFK Racing,False,False,5,21,green
Carson Hocevar,4326,Chv,77,139,21,59.821,15.045,Spire Motorsports,False,False,15,16,green
Carson Hocevar,4326,Chv,77,120,19,59.817,15.046,Spire Motorsports,False,False,15,16,caution
Kyle Larson,4030,Chv,5,167,16,59.817,15.046,Hendrick Motorsports,False,False,21,17,green
Kyle Larson,4030,Chv,5,62,14,59.817,15.046,Hendrick Motorsports,False,False,21,17,green
Chase Elliott,4062,Chv,9,63,1,59.817,15.046,Hendrick Motorsports,False,False,1,1,green
Tyler Reddick,4065,Tyt,45,96,3,59.817,15.046,23XI Racing,False,False,4,8,green
Tyler Reddick,4065,Tyt,45,95,3,59.817,15.046,23XI Racing,False,False,4,8,green
Chris Buescher,3989,Frd,17,89,4,59.813,15.047,RFK Racing,False,False,2,10,green
Ross Chastain,4001,Chv,1,49,18,59.813,15.047,Trackhouse Racing,False,False,17,6,green
Austin Cindric,4180,Frd,2,111,11,59.813,15.047,Team Penske,False,False,16,7,green
Christopher Bell,4153,Tyt,20,59,5,59.813,15.047,Joe Gibbs Racing,False,False,8,12,green
Carson Hocevar,4326,Chv,77,91,8,59.813,15.047,Spire Motorsports,False,False,15,16,green
Joey Logano,3859,Frd,22,86,7,59.809,15.048,Team Penske,False,False,7,4,green
Kyle Busch,454,Chv,8,135,17,59.809,15.048,Richard Childress Racing,False,False,13,15,green
Tyler Reddick,4065,Tyt,45,136,7,59.809,15.048,23XI Racing,False,False,4,8,green
Christopher Bell,4153,Tyt,20,161,12,59.809,15.048,Joe Gibbs Racing,False,False,8,12,green
Austin Cindric,4180,Frd,2,184,9,59.809,15.048,Team Penske,False,False,16,7,green
Brad Keselowski,1816,Frd,6,22,5,59.809,15.048,RFK Racing,False,False,5,21,green
Tyler Reddick,4065,Tyt,45,80,3,59.809,15.048,23XI Racing,False,False,4,8,green
Chris Buescher,3989,Frd,17,158,6,59.809,15.048,RFK Racing,False,False,2,10,green
Ryan Blaney,4023,Frd,12,37,19,59.809,15.048,Team Penske,False,False,23,2,green
Chase Elliott,4062,Chv,9,69,1,59.809,15.048,Hendrick Motorsports,False,False,1,1,green
Chase Briscoe,4228,Tyt,19,91,13,59.805,15.049,Joe Gibbs Racing,False,False,6,23,green
Ryan Preece,4070,Frd,60,46,12,59.805,15.049,RFK Racing,False,False,12,11,green
Ryan Blaney,4023,Frd,12,90,12,59.805,15.049,Team Penske,False,False,23,2,green
Joey Logano,3859,Frd,22,131,7,59.805,15.049,Team Penske,False,False,7,4,green
