driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Chris Buescher,3989,Frd,17,164,7,183.829,52.092,RFK Racing,False,False,14,30,green
Joey Logano,3859,Frd,22,164,2,183.825,52.093,Team Penske,True,False,16,16,green
Ross Chastain,4001,Chv,1,17,26,183.825,52.093,Trackhouse Racing,False,False,24,13,green
Riley Herbst,4269,Tyt,35,129,13,183.822,52.094,23XI Racing,False,False,9,32,green
Ross Chastain,4001,Chv,1,23,25,183.822,52.094,Trackhouse Racing,False,False,24,13,green
Shane Van Gisbergen,4469,Chv,88,137,15,183.822,52.094,Trackhouse Racing,False,False,31,11,green
Joey Logano,3859,Frd,22,91,5,183.818,52.095,Team Penske,True,False,16,16,green
Austin Dillon,3873,Chv,3,149,30,183.818,52.095,Richard Childress Racing,False,False,21,27,green
Ty Dillon,4013,Chv,10,192,22,183.818,52.095,Kaulig Racing,False,False,29,20,restart
Alex Bowman,4045,Chv,48,96,25,183.814,52.096,Hendrick Motorsports,False,False,11,29,green
Ty Gibbs,4368,Tyt,54,93,13,183.814,52.096,Joe Gibbs Racing,False,False,18,3,green
Austin Dillon,3873,Chv,3,148,30,183.811,52.097,Richard Childress Racing,False,False,21,27,green
Chase Briscoe,4228,Tyt,19,129,21,183.807,52.098,Joe Gibbs Racing,True,False,2,1,green
Riley Herbst,4269,Tyt,35,93,21,183.807,52.098,23XI Racing,False,False,9,32,green
William Byron,4184,Chv,24,93,17,183.804,52.099,Hendrick Motorsports,True,False,13,25,green
Christopher Bell,4153,Tyt,20,165,13,183.804,52.099,Joe Gibbs Racing,True,False,7,8,green
Cole Custer,4104,Frd,41,92,6,183.804,52.099,Haas Factory Team,False,False,12,5,green
BJ McLeod,3973,Chv,78,145,31,183.800,52.100,Live Fast Motorsports,False,True,39,28,green
Brad Keselowski,1816,Frd,6,78,9,183.800,52.100,RFK Racing,False,False,20,10,green
Casey Mears,2215,Frd,66,146,29,183.797,52.101,Garage 66,False,False,40,18,green
Daniel Suarez,4113,Chv,99,78,29,183.797,52.101,Trackhouse Racing,False,False,26,12,green
Chris Buescher,3989,Frd,17,142,5,183.797,52.101,RFK Racing,False,False,14,30,green
Bubba Wallace,4025,Tyt,23,159,24,183.793,52.102,23XI Racing,False,False,10,4,green
Ryan Preece,4070,Frd,60,164,9,183.793,52.102,RFK Racing,False,False,5,15,green
Kyle Busch,454,Chv,8,95,1,183.793,52.102,Richard Childress Racing,False,False,3,19,green
Riley Herbst,4269,Tyt,35,94,24,183.793,52.102,23XI Racing,False,False,9,32,green
Bubba Wallace,4025,Tyt,23,154,22,183.790,52.103,23XI Racing,False,False,10,4,green
Chris Buescher,3989,Frd,17,95,4,183.790,52.103,RFK Racing,False,False,14,30,green
Ryan Blaney,4023,Frd,12,95,7,183.790,52.103,Team Penske,True,False,8,23,green
Zane Smith,4272,Frd,38,158,20,183.783,52.105,Front Row Motorsports,False,False,23,9,green
Zane Smith,4272,Frd,38,144,17,183.783,52.105,Front Row Motorsports,False,False,23,9,green
John Hunter Nemechek,4092,Tyt,42,24,31,183.779,52.106,Legacy Motor Club,False,False,28,14,green
Anthony Alfredo,4301,Chv,62,91,16,183.776,52.107,Beard Motorsports,False,True,38,21,green
Riley Herbst,4269,Tyt,35,1,34,183.776,52.107,23XI Racing,False,False,9,32,start
Todd Gilliland,4231,Frd,34,95,9,183.772,52.108,Front Row Motorsports,False,False,27,2,green
Ross Chastain,4001,Chv,1,137,22,183.772,52.108,Trackhouse Racing,False,False,24,13,green
Kyle Larson,4030,Chv,5,94,26,183.769,52.109,Hendrick Motorsports,True,False,19,26,green
Ty Gibbs,4368,Tyt,54,96,22,183.769,52.109,Joe Gibbs Racing,False,False,18,3,green
Shane Van Gisbergen,4469,Chv,88,142,17,183.769,52.109,Trackhouse Racing,False,False,31,11,green
Chris Buescher,3989,Frd,17,144,8,183.769,52.109,RFK Racing,False,False,14,30,green
Riley Herbst,4269,Tyt,35,140,14,183.769,52.109,23XI Racing,False,False,9,32,green
Brad Keselowski,1816,Frd,6,144,6,183.765,52.110,RFK Racing,False,False,20,10,green
