driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Todd Gilliland,4231,Frd,34,52,29,176.476,30.599,Front Row Motorsports,False,False,32,11,green
Daniel Suarez,4113,Chv,99,57,31,176.459,30.602,Trackhouse Racing,False,False,25,10,green
Cody Ware,4125,Frd,51,4,34,176.459,30.602,Rick Ware Racing,False,False,36,30,green
Todd Gilliland,4231,Frd,34,50,28,176.459,30.602,Front Row Motorsports,False,False,32,11,green
Jesse Love,4463,Chv,62,2,35,176.448,30.604,Beard Motorsports,False,True,35,31,green
Daniel Suarez,4113,Chv,99,48,25,176.442,30.605,Trackhouse Racing,False,False,25,10,green
Ricky Stenhouse Jr.,3888,Chv,47,6,34,176.442,30.605,HYAK Motorsports,False,False,34,6,green
Chase Briscoe,4228,Tyt,19,176,32,176.401,30.612,Joe Gibbs Racing,False,False,22,27,caution
Josh Berry,4123,Frd,21,94,1,176.384,30.615,Wood Brothers Racing,False,False,7,32,restart
Jesse Love,4463,Chv,62,215,23,176.384,30.615,Beard Motorsports,False,True,35,31,green
Chad Finchum,4232,Frd,66,56,38,176.373,30.617,Garage 66,False,False,38,37,green
Justin Haley,4172,Chv,7,102,31,176.373,30.617,Spire Motorsports,False,False,15,15,green
Michael McDowell,3832,Chv,71,245,1,176.367,30.618,Spire Motorsports,False,False,5,26,restart
Austin Cindric,4180,Frd,2,94,3,176.355,30.620,Team Penske,False,False,3,25,restart
AJ Allmendinger,3774,Chv,16,50,30,176.355,30.620,Kaulig Racing,False,False,10,36,green
Chad Finchum,4232,Frd,66,141,35,176.350,30.621,Garage 66,False,False,38,37,green
Carson Hocevar,4326,Chv,77,262,25,176.344,30.622,Spire Motorsports,False,False,1,24,green
Cody Ware,4125,Frd,51,29,37,176.344,30.622,Rick Ware Racing,False,False,36,30,green
Chad Finchum,4232,Frd,66,6,38,176.344,30.622,Garage 66,False,False,38,37,green
Ricky Stenhouse Jr.,3888,Chv,47,2,34,176.332,30.624,HYAK Motorsports,False,False,34,6,green
Kyle Larson,4030,Chv,5,94,2,176.332,30.624,Hendrick Motorsports,False,False,4,4,restart
Riley Herbst,4269,Tyt,35,218,17,176.327,30.625,23XI Racing,False,False,21,14,green
Shane Van Gisbergen,4469,Chv,88,117,30,176.315,30.627,Trackhouse Racing,False,False,37,22,green
Chad Finchum,4232,Frd,66,135,35,176.315,30.627,Garage 66,False,False,38,37,green
John Hunter Nemechek,4092,Tyt,42,28,32,176.309,30.628,Legacy Motor Club,False,False,28,8,green
Chad Finchum,4232,Frd,66,57,38,176.246,30.639,Garage 66,False,False,38,37,green
Josh Berry,4123,Frd,21,177,33,176.246,30.639,Wood Brothers Racing,False,False,7,32,caution
Chad Finchum,4232,Frd,66,99,36,176.234,30.641,Garage 66,False,False,38,37,green
Todd Gilliland,4231,Frd,34,6,32,176.211,30.645,Front Row Motorsports,False,False,32,11,green
John Hunter Nemechek,4092,Tyt,42,59,33,176.194,30.648,Legacy Motor Club,False,False,28,8,green
Chris Buescher,3989,Frd,17,94,4,176.183,30.650,RFK Racing,False,False,12,18,restart
Daniel Suarez,4113,Chv,99,54,29,176.177,30.651,Trackhouse Racing,False,False,25,10,green
AJ Allmendinger,3774,Chv,16,161,16,176.165,30.653,Kaulig Racing,False,False,10,36,green
Todd Gilliland,4231,Frd,34,4,32,176.165,30.653,Front Row Motorsports,False,False,32,11,green
Justin Haley,4172,Chv,7,206,18,176.160,30.654,Spire Motorsports,False,False,15,15,green
Carson Hocevar,4326,Chv,77,258,25,176.148,30.656,Spire Motorsports,False,False,1,24,restart
Cody Ware,4125,Frd,51,51,36,176.114,30.662,Rick Ware Racing,False,False,36,30,green
Austin Dillon,3873,Chv,3,55,16,176.108,30.663,Richard Childress Racing,False,False,19,7,green
Josh Berry,4123,Frd,21,20,6,176.085,30.667,Wood Brothers Racing,False,False,7,32,green
William Byron,4184,Chv,24,179,1,176.079,30.668,Hendrick Motorsports,False,False,2,13,restart
Jesse Love,4463,Chv,62,39,37,176.079,30.668,Beard Motorsports,False,True,35,31,green
Ricky Stenhouse Jr.,3888,Chv,47,7,35,176.074,30.669,HYAK Motorsports,False,False,34,6,green
Cole Custer,4104,Frd,41,52,28,176.074,30.669,Haas Factory Team,False,False,20,19,green
Cody Ware,4125,Frd,51,5,35,176.051,30.673,Rick Ware Racing,False,False,36,30,green
Shane Van Gisbergen,4469,Chv,88,50,35,176.051,30.673,Trackhouse Racing,False,False,37,22,green
Daniel Suarez,4113,Chv,99,56,30,176.051,30.673,Trackhouse Racing,False,False,25,10,green
Chad Finchum,4232,Frd,66,4,38,176.045,30.674,Garage 66,False,False,38,37,green
Chase Briscoe,4228,Tyt,19,179,32,176.028,30.677,Joe Gibbs Racing,False,False,22,27,restart
Cody Ware,4125,Frd,51,28,37,176.016,30.679,Rick Ware Racing,False,False,36,30,green
Denny Hamlin,1361,Tyt,11,28,34,176.010,30.680,Joe Gibbs Racing,False,False,8,38,green
Noah Gragson,4224,Frd,4,54,32,175.993,30.683,Front Row Motorsports,False,False,18,34,green
Todd Gilliland,4231,Frd,34,54,31,175.982,30.685,Front Row Motorsports,False,False,32,11,green
Brad Keselowski,1816,Frd,6,6,33,175.982,30.685,RFK Racing,False,False,30,28,green
Chad Finchum,4232,Frd,66,146,35,175.976,30.686,Garage 66,False,False,38,37,green
Daniel Suarez,4113,Chv,99,27,20,175.970,30.687,Trackhouse Racing,False,False,25,10,green
Chase Briscoe,4228,Tyt,19,129,36,175.959,30.689,Joe Gibbs Racing,False,False,22,27,caution
Jesse Love,4463,Chv,62,40,37,175.936,30.693,Beard Motorsports,False,True,35,31,green
Chase Briscoe,4228,Tyt,19,125,37,175.930,30.694,Joe Gibbs Racing,False,False,22,27,green
Chad Finchum,4232,Frd,66,28,38,175.924,30.695,Garage 66,False,False,38,37,green
Shane Van Gisbergen,4469,Chv,88,29,36,175.907,30.698,Trackhouse Racing,False,False,37,22,green
Josh Berry,4123,Frd,21,187,32,175.890,30.701,Wood Brothers Racing,False,False,7,32,pitting in
Jesse Love,4463,Chv,62,5,36,175.838,30.710,Beard Motorsports,False,True,35,31,green
Justin Haley,4172,Chv,7,94,33,175.838,30.710,Spire Motorsports,False,False,15,15,restart
Todd Gilliland,4231,Frd,34,49,27,175.798,30.717,Front Row Motorsports,False,False,32,11,green
Jesse Love,4463,Chv,62,41,37,175.758,30.724,Beard Motorsports,False,True,35,31,green
Ross Chastain,4001,Chv,1,73,24,175.747,30.726,Trackhouse Racing,False,False,31,2,green
Josh Berry,4123,Frd,21,88,1,175.741,30.727,Wood Brothers Racing,False,False,7,32,restart
Chad Finchum,4232,Frd,66,8,38,175.730,30.729,Garage 66,False,False,38,37,green
Jesse Love,4463,Chv,62,4,36,175.730,30.729,Beard Motorsports,False,True,35,31,green
Shane Van Gisbergen,4469,Chv,88,27,35,175.718,30.731,Trackhouse Racing,False,False,37,22,green
Jesse Love,4463,Chv,62,45,37,175.713,30.732,Beard Motorsports,False,True,35,31,green
Chase Briscoe,4228,Tyt,19,212,31,175.707,30.733,Joe Gibbs Racing,False,False,22,27,green
Ricky Stenhouse Jr.,3888,Chv,47,31,30,175.701,30.734,HYAK Motorsports,False,False,34,6,green
Austin Dillon,3873,Chv,3,72,23,175.701,30.734,Richard Childress Racing,False,False,19,7,green
Austin Dillon,3873,Chv,3,63,18,175.695,30.735,Richard Childress Racing,False,False,19,7,green
Justin Haley,4172,Chv,7,63,19,175.690,30.736,Spire Motorsports,False,False,15,15,green
Zane Smith,4272,Frd,38,73,26,175.678,30.738,Front Row Motorsports,False,False,13,17,green
Jesse Love,4463,Chv,62,7,36,175.655,30.742,Beard Motorsports,False,True,35,31,green
Ryan Preece,4070,Frd,60,94,11,175.638,30.745,RFK Racing,False,False,33,29,restart
Chad Finchum,4232,Frd,66,143,35,175.627,30.747,Garage 66,False,False,38,37,green
Chad Finchum,4232,Frd,66,101,36,175.610,30.750,Garage 66,False,False,38,37,green
Chase Briscoe,4228,Tyt,19,94,37,175.570,30.757,Joe Gibbs Racing,False,False,22,27,restart
Carson Hocevar,4326,Chv,77,1,1,175.558,30.759,Spire Motorsports,False,False,1,24,start
Chad Finchum,4232,Frd,66,96,36,175.558,30.759,Garage 66,False,False,38,37,green
Chad Finchum,4232,Frd,66,30,38,175.541,30.762,Garage 66,False,False,38,37,green
Austin Dillon,3873,Chv,3,61,18,175.536,30.763,Richard Childress Racing,False,False,19,7,green
Jesse Love,4463,Chv,62,43,37,175.530,30.764,Beard Motorsports,False,True,35,31,green
Tyler Reddick,4065,Tyt,45,94,5,175.518,30.766,23XI Racing,False,False,17,21,restart
