driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Cody Ware,4125,Frd,15,70,16,115.872,19.418,Rick Ware Racing,False,False,15,16,green
AJ Allmendinger,3774,Chv,16,50,10,115.860,19.420,Kaulig Racing,False,False,16,7,green
Chad Finchum,4232,Frd,66,65,17,115.854,19.421,Garage 66,False,False,18,18,green
Chad Finchum,4232,Frd,66,62,17,115.854,19.421,Garage 66,False,False,18,18,green
Erik Jones,4059,Tyt,43,34,15,115.848,19.422,Legacy Motor Club,False,False,12,4,green
AJ Allmendinger,3774,Chv,16,59,8,115.836,19.424,Kaulig Racing,False,False,16,7,restart
Noah Gragson,4224,Frd,4,30,14,115.836,19.424,Front Row Motorsports,False,False,3,17,green
Chad Finchum,4232,Frd,66,24,18,115.830,19.425,Garage 66,False,False,18,18,green
Todd Gilliland,4231,Frd,34,74,18,115.830,19.425,Front Row Motorsports,False,False,17,12,green
Justin Haley,4172,Chv,7,98,15,115.830,19.425,Spire Motorsports,False,False,7,14,green
Cole Custer,4104,Frd,41,37,15,115.824,19.426,Haas Factory Team,False,False,11,9,green
Ty Gibbs,4368,Tyt,54,50,6,115.818,19.427,Joe Gibbs Racing,False,False,9,15,green
Cody Ware,4125,Frd,15,72,16,115.812,19.428,Rick Ware Racing,False,False,15,16,green
Chad Finchum,4232,Frd,66,61,17,115.806,19.429,Garage 66,False,False,18,18,green
Justin Haley,4172,Chv,7,47,11,115.806,19.429,Spire Motorsports,False,False,7,14,green
Chad Finchum,4232,Frd,66,75,17,115.806,19.429,Garage 66,False,False,18,18,green
Zane Smith,4272,Frd,38,48,5,115.788,19.432,Front Row Motorsports,False,False,6,6,green
Shane Van Gisbergen,4469,Chv,88,98,14,115.788,19.432,Trackhouse Racing,False,False,1,13,green
Cody Ware,4125,Frd,15,95,17,115.782,19.433,Rick Ware Racing,False,False,15,16,green
Ty Gibbs,4368,Tyt,54,91,10,115.776,19.434,Joe Gibbs Racing,False,False,9,15,green
Chad Finchum,4232,Frd,66,67,17,115.776,19.434,Garage 66,False,False,18,18,green
Chad Finchum,4232,Frd,66,28,18,115.765,19.436,Garage 66,False,False,18,18,green
Cody Ware,4125,Frd,15,1,15,115.753,19.438,Rick Ware Racing,False,False,15,16,start
Michael McDowell,3832,Chv,71,1,3,115.735,19.441,Spire Motorsports,False,False,4,5,start
Todd Gilliland,4231,Frd,34,98,12,115.723,19.443,Front Row Motorsports,False,False,17,12,green
AJ Allmendinger,3774,Chv,16,45,10,115.717,19.444,Kaulig Racing,False,False,16,7,green
Bubba Wallace,4025,Tyt,23,48,8,115.705,19.446,23XI Racing,False,False,14,8,green
Michael McDowell,3832,Chv,71,69,6,115.687,19.449,Spire Motorsports,False,False,4,5,green
Todd Gilliland,4231,Frd,34,96,12,115.681,19.450,Front Row Motorsports,False,False,17,12,green
Bubba Wallace,4025,Tyt,23,1,12,115.675,19.451,23XI Racing,False,False,14,8,start
Chad Finchum,4232,Frd,66,31,18,115.663,19.453,Garage 66,False,False,18,18,green
Shane Van Gisbergen,4469,Chv,88,92,13,115.663,19.453,Trackhouse Racing,False,False,1,13,green
Riley Herbst,4269,Tyt,35,47,12,115.652,19.455,23XI Racing,False,False,13,10,green
Zane Smith,4272,Frd,38,63,8,115.646,19.456,Front Row Motorsports,False,False,6,6,green
Ryan Preece,4070,Frd,60,59,7,115.640,19.457,RFK Racing,False,False,5,11,restart
Chad Finchum,4232,Frd,66,29,18,115.634,19.458,Garage 66,False,False,18,18,green
John Hunter Nemechek,4092,Tyt,42,32,7,115.634,19.458,Legacy Motor Club,False,False,8,2,green
Chad Finchum,4232,Frd,66,37,17,115.628,19.459,Garage 66,False,False,18,18,green
Ty Gibbs,4368,Tyt,54,84,4,115.616,19.461,Joe Gibbs Racing,False,False,9,15,restart
Justin Haley,4172,Chv,7,40,9,115.616,19.461,Spire Motorsports,False,False,7,14,green
John Hunter Nemechek,4092,Tyt,42,1,6,115.616,19.461,Legacy Motor Club,False,False,8,2,start
Shane Van Gisbergen,4469,Chv,88,90,11,115.610,19.462,Trackhouse Racing,False,False,1,13,green
Riley Herbst,4269,Tyt,35,48,12,115.610,19.462,23XI Racing,False,False,13,10,green
Noah Gragson,4224,Frd,4,1,5,115.604,19.463,Front Row Motorsports,False,False,3,17,start
Chad Finchum,4232,Frd,66,71,17,115.604,19.463,Garage 66,False,False,18,18,green
Justin Haley,4172,Chv,7,42,10,115.604,19.463,Spire Motorsports,False,False,7,14,green
Chad Finchum,4232,Frd,66,18,18,115.592,19.465,Garage 66,False,False,18,18,green
Chad Finchum,4232,Frd,66,16,18,115.592,19.465,Garage 66,False,False,18,18,green
Cody Ware,4125,Frd,15,99,16,115.592,19.465,Rick Ware Racing,False,False,15,16,green
Riley Herbst,4269,Tyt,35,43,12,115.586,19.466,23XI Racing,False,False,13,10,green
Riley Herbst,4269,Tyt,35,49,12,115.580,19.467,23XI Racing,False,False,13,10,green
Noah Gragson,4224,Frd,4,23,13,115.580,19.467,Front Row Motorsports,False,False,3,17,green
Zane Smith,4272,Frd,38,66,10,115.574,19.468,Front Row Motorsports,False,False,6,6,green
Ty Dillon,4013,Chv,10,46,7,115.568,19.469,Kaulig Racing,False,False,10,3,green
Michael McDowell,3832,Chv,71,74,10,115.568,19.469,Spire Motorsports,False,False,4,5,green
Ty Gibbs,4368,Tyt,54,94,12,115.562,19.470,Joe Gibbs Racing,False,False,9,15,green
Zane Smith,4272,Frd,38,49,5,115.562,19.470,Front Row Motorsports,False,False,6,6,green
Ty Dillon,4013,Chv,10,49,7,115.556,19.471,Kaulig Racing,False,False,10,3,green
Shane Van Gisbergen,4469,Chv,88,96,14,115.545,19.473,Trackhouse Racing,False,False,1,13,green
Chad Finchum,4232,Frd,66,20,18,115.545,19.473,Garage 66,False,False,18,18,green
Ryan Preece,4070,Frd,60,1,7,115.539,19.474,RFK Racing,False,False,5,11,start
Zane Smith,4272,Frd,38,64,9,115.539,19.474,Front Row Motorsports,False,False,6,6,green
Erik Jones,4059,Tyt,43,1,11,115.539,19.474,Legacy Motor Club,False,False,12,4,start
Chad Finchum,4232,Frd,66,66,17,115.533,19.475,Garage 66,False,False,18,18,green
Cody Ware,4125,Frd,15,100,16,115.521,19.477,Rick Ware Racing,False,False,15,16,pitting in
Todd Gilliland,4231,Frd,34,42,18,115.521,19.477,Front Row Motorsports,False,False,17,12,green
Cody Ware,4125,Frd,15,92,16,115.521,19.477,Rick Ware Racing,False,False,15,16,green
Zane Smith,4272,Frd,38,43,5,115.521,19.477,Front Row Motorsports,False,False,6,6,green
Chad Finchum,4232,Frd,66,15,18,115.509,19.479,Garage 66,False,False,18,18,green
Riley Herbst,4269,Tyt,35,44,12,115.509,19.479,23XI Racing,False,False,13,10,green
Zane Smith,4272,Frd,38,72,15,115.509,19.479,Front Row Motorsports,False,False,6,6,green
Justin Haley,4172,Chv,7,91,15,115.491,19.482,Spire Motorsports,False,False,7,14,green
Michael McDowell,3832,Chv,71,76,11,115.485,19.483,Spire Motorsports,False,False,4,5,green
Justin Haley,4172,Chv,7,85,10,115.456,19.488,Spire Motorsports,False,False,7,14,green
