driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Chase Elliott,4062,Chv,9,55,27,86.453,91.611,Hendrick Motorsports,False,False,39,16,green
Ty Gibbs,4368,Tyt,54,74,2,86.452,91.612,Joe Gibbs Racing,False,False,9,2,green
Michael McDowell,3832,Chv,71,45,32,86.449,91.615,Spire Motorsports,False,False,2,32,green
AJ Allmendinger,3774,Chv,16,29,5,86.447,91.617,Kaulig Racing,False,False,16,6,green
Shane Van Gisbergen,4469,Chv,88,59,2,86.447,91.617,Trackhouse Racing,False,False,1,1,green
Erik Jones,4059,Tyt,43,14,22,86.436,91.628,Legacy Motor Club,False,False,34,25,green
AJ Allmendinger,3774,Chv,16,53,7,86.434,91.631,Kaulig Racing,False,False,16,6,green
Kyle Larson,4030,Chv,5,10,17,86.428,91.637,Hendrick Motorsports,False,False,14,13,green
Chase Briscoe,4228,Tyt,19,13,5,86.427,91.638,Joe Gibbs Racing,False,False,5,23,green
Ryan Blaney,4023,Frd,12,36,6,86.425,91.640,Team Penske,False,False,17,12,green
Chase Briscoe,4228,Tyt,19,11,5,86.425,91.640,Joe Gibbs Racing,False,False,5,23,green
Ryan Blaney,4023,Frd,12,54,29,86.421,91.644,Team Penske,False,False,17,12,green
Austin Cindric,4180,Frd,2,37,11,86.420,91.645,Team Penske,False,False,27,27,green
Austin Hill,4133,Chv,33,41,26,86.419,91.646,Richard Childress Racing,False,True,30,9,green
Kyle Busch,454,Chv,8,73,5,86.411,91.655,Richard Childress Racing,False,False,6,5,green
Shane Van Gisbergen,4469,Chv,88,2,2,86.409,91.657,Trackhouse Racing,False,False,1,1,green
Ryan Preece,4070,Frd,60,44,21,86.408,91.658,RFK Racing,False,False,7,7,green
Justin Haley,4172,Chv,7,10,16,86.408,91.658,Spire Motorsports,False,False,28,22,green
Ricky Stenhouse Jr.,3888,Chv,47,36,17,86.404,91.662,HYAK Motorsports,False,False,32,31,green
Bubba Wallace,4025,Tyt,23,51,6,86.403,91.664,23XI Racing,False,False,37,28,green
Kyle Larson,4030,Chv,5,12,17,86.403,91.663,Hendrick Motorsports,False,False,14,13,green
Chase Elliott,4062,Chv,9,50,29,86.402,91.665,Hendrick Motorsports,False,False,39,16,green
Ryan Blaney,4023,Frd,12,56,29,86.401,91.666,Team Penske,False,False,17,12,green
Austin Cindric,4180,Frd,2,52,13,86.397,91.670,Team Penske,False,False,27,27,green
Justin Haley,4172,Chv,7,72,24,86.397,91.670,Spire Motorsports,False,False,28,22,green
Chase Briscoe,4228,Tyt,19,12,5,86.393,91.674,Joe Gibbs Racing,False,False,5,23,green
Kyle Busch,454,Chv,8,55,13,86.390,91.677,Richard Childress Racing,False,False,6,5,green
Justin Haley,4172,Chv,7,36,11,86.387,91.680,Spire Motorsports,False,False,28,22,green
Chase Briscoe,4228,Tyt,19,37,13,86.386,91.682,Joe Gibbs Racing,False,False,5,23,green
Michael McDowell,3832,Chv,71,2,1,86.385,91.683,Spire Motorsports,False,False,2,32,green
AJ Allmendinger,3774,Chv,16,28,6,86.384,91.684,Kaulig Racing,False,False,16,6,green
Denny Hamlin,1361,Tyt,11,36,20,86.375,91.693,Joe Gibbs Racing,False,False,40,4,green
Christopher Bell,4153,Tyt,20,12,8,86.373,91.695,Joe Gibbs Racing,False,False,13,24,green
Chase Briscoe,4228,Tyt,19,56,1,86.370,91.698,Joe Gibbs Racing,False,False,5,23,green
Noah Gragson,4224,Frd,4,37,12,86.370,91.698,Front Row Motorsports,False,False,24,30,green
John Hunter Nemechek,4092,Tyt,42,10,15,86.366,91.703,Legacy Motor Club,False,False,25,15,green
Chase Briscoe,4228,Tyt,19,36,15,86.364,91.705,Joe Gibbs Racing,False,False,5,23,green
Kyle Larson,4030,Chv,5,44,20,86.362,91.707,Hendrick Motorsports,False,False,14,13,green
Alex Bowman,4045,Chv,48,72,8,86.352,91.718,Hendrick Motorsports,False,False,11,8,green
Ross Chastain,4001,Chv,1,51,10,86.352,91.718,Trackhouse Racing,False,False,22,10,green
Michael McDowell,3832,Chv,71,28,1,86.350,91.720,Spire Motorsports,False,False,2,32,green
Denny Hamlin,1361,Tyt,11,72,3,86.350,91.720,Joe Gibbs Racing,False,False,40,4,green
Tyler Reddick,4065,Tyt,45,12,4,86.350,91.720,23XI Racing,False,False,4,3,green
Chase Briscoe,4228,Tyt,19,70,25,86.343,91.727,Joe Gibbs Racing,False,False,5,23,green
Ryan Preece,4070,Frd,60,12,7,86.335,91.736,RFK Racing,False,False,7,7,green
John Hunter Nemechek,4092,Tyt,42,12,15,86.334,91.737,Legacy Motor Club,False,False,25,15,green
Chase Briscoe,4228,Tyt,19,59,1,86.325,91.746,Joe Gibbs Racing,False,False,5,23,green
AJ Allmendinger,3774,Chv,16,39,2,86.325,91.746,Kaulig Racing,False,False,16,6,green
Ty Gibbs,4368,Tyt,54,68,2,86.322,91.750,Joe Gibbs Racing,False,False,9,2,green
Ryan Preece,4070,Frd,60,14,7,86.321,91.751,RFK Racing,False,False,7,7,green
John Hunter Nemechek,4092,Tyt,42,51,7,86.319,91.753,Legacy Motor Club,False,False,25,15,green
Justin Haley,4172,Chv,7,53,17,86.315,91.757,Spire Motorsports,False,False,28,22,green
