driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Todd Gilliland,4231,Frd,34,262,17,62.606,86.254,Front Row Motorsports,False,False,23,12,caution
Todd Gilliland,4231,Frd,34,82,33,62.594,86.270,Front Row Motorsports,False,False,23,12,pitting in
Ty Dillon,4013,Chv,10,262,16,62.580,86.290,Kaulig Racing,False,False,33,13,caution
Joey Logano,3859,Frd,22,262,13,62.560,86.317,Team Penske,True,False,35,21,caution
Josh Berry,4123,Frd,21,262,23,62.556,86.322,Wood Brothers Racing,False,False,13,33,pitting in
Chris Buescher,3989,Frd,17,262,14,62.556,86.322,RFK Racing,False,False,15,15,caution
Shane Van Gisbergen,4469,Chv,88,258,9,62.535,86.352,Trackhouse Racing,False,False,24,10,caution
Alex Bowman,4045,Chv,48,87,14,62.526,86.364,Hendrick Motorsports,False,False,17,28,caution
Brad Keselowski,1816,Frd,6,262,10,62.522,86.370,RFK Racing,False,False,31,8,caution
Zane Smith,4272,Frd,38,262,15,62.512,86.383,Front Row Motorsports,False,False,28,31,caution
Ty Dillon,4013,Chv,10,83,18,62.506,86.392,Kaulig Racing,False,False,33,13,pitting out
Riley Herbst,4269,Tyt,35,270,24,62.445,86.476,23XI Racing,False,False,32,22,caution
Michael McDowell,3832,Chv,71,262,20,62.441,86.481,Spire Motorsports,False,False,21,14,caution
Ty Gibbs,4368,Tyt,54,262,22,62.440,86.483,Joe Gibbs Racing,False,False,8,25,caution
Todd Gilliland,4231,Frd,34,91,18,62.417,86.515,Front Row Motorsports,False,False,23,12,pitting out
JJ Yeley,3669,Chv,44,81,36,62.406,86.530,NY Racing Team,False,True,36,34,green
Ty Dillon,4013,Chv,10,82,31,62.382,86.564,Kaulig Racing,False,False,33,13,pitting in
Daniel Suarez,4113,Chv,99,262,24,62.369,86.581,Trackhouse Racing,False,False,30,17,pitting in
JJ Yeley,3669,Chv,44,250,34,62.338,86.624,NY Racing Team,False,True,36,34,green
Austin Dillon,3873,Chv,3,166,32,62.334,86.630,Richard Childress Racing,False,False,16,27,green
Cole Custer,4104,Frd,41,262,18,62.328,86.638,Haas Factory Team,False,False,27,20,caution
Justin Haley,4172,Chv,7,222,16,62.316,86.655,Spire Motorsports,False,False,22,18,caution
William Byron,4184,Chv,24,262,9,62.315,86.657,Hendrick Motorsports,True,False,11,9,caution
Kyle Larson,4030,Chv,5,262,7,62.315,86.656,Hendrick Motorsports,True,False,3,6,caution
Shane Van Gisbergen,4469,Chv,88,262,8,62.315,86.657,Trackhouse Racing,False,False,24,10,caution
Kyle Busch,454,Chv,8,261,27,62.312,86.660,Richard Childress Racing,False,False,29,19,caution
Alex Bowman,4045,Chv,48,172,10,62.269,86.721,Hendrick Motorsports,False,False,17,28,caution
Ryan Blaney,4023,Frd,12,262,21,62.242,86.758,Team Penske,True,False,37,24,caution
Joey Logano,3859,Frd,22,94,9,62.171,86.857,Team Penske,True,False,35,21,caution
Zane Smith,4272,Frd,38,62,14,62.170,86.858,Front Row Motorsports,False,False,28,31,caution
Kyle Larson,4030,Chv,5,167,3,62.116,86.934,Hendrick Motorsports,True,False,3,6,pitting in
Cole Custer,4104,Frd,41,166,31,62.097,86.961,Haas Factory Team,False,False,27,20,green
Chase Elliott,4062,Chv,9,167,4,62.060,87.013,Hendrick Motorsports,True,False,4,1,pitting in
Shane Van Gisbergen,4469,Chv,88,216,11,62.057,87.017,Trackhouse Racing,False,False,24,10,caution
Chase Elliott,4062,Chv,9,262,6,62.016,87.075,Hendrick Motorsports,True,False,4,1,caution
John Hunter Nemechek,4092,Tyt,42,262,19,62.008,87.086,Legacy Motor Club,False,False,25,32,caution
Erik Jones,4059,Tyt,43,165,35,62.000,87.097,Legacy Motor Club,False,False,10,16,green
Ross Chastain,4001,Chv,1,271,10,61.919,87.211,Trackhouse Racing,True,False,9,11,caution
Ty Dillon,4013,Chv,10,222,15,61.917,87.213,Kaulig Racing,False,False,33,13,caution
Daniel Suarez,4113,Chv,99,83,17,61.914,87.218,Trackhouse Racing,False,False,30,17,pitting out
Todd Gilliland,4231,Frd,34,166,29,61.911,87.222,Front Row Motorsports,False,False,23,12,green
Ty Dillon,4013,Chv,10,168,15,61.909,87.225,Kaulig Racing,False,False,33,13,pitting out
Daniel Suarez,4113,Chv,99,166,30,61.837,87.326,Trackhouse Racing,False,False,30,17,green
Ryan Preece,4070,Frd,60,165,34,61.822,87.347,RFK Racing,False,False,19,26,pitting out
Bubba Wallace,4025,Tyt,23,87,12,61.812,87.362,23XI Racing,True,False,7,5,caution
Chris Buescher,3989,Frd,17,172,9,61.691,87.533,RFK Racing,False,False,15,15,caution
Chris Buescher,3989,Frd,17,258,12,61.664,87.572,RFK Racing,False,False,15,15,caution
Chase Elliott,4062,Chv,9,84,4,61.631,87.618,Hendrick Motorsports,True,False,4,1,caution
Kyle Busch,454,Chv,8,168,13,61.591,87.675,Richard Childress Racing,False,False,29,19,pitting out
Brad Keselowski,1816,Frd,6,166,28,61.503,87.801,RFK Racing,False,False,31,8,green
Christopher Bell,4153,Tyt,20,167,2,61.494,87.814,Joe Gibbs Racing,True,False,5,3,pitting in
Denny Hamlin,1361,Tyt,11,167,1,61.427,87.909,Joe Gibbs Racing,True,False,2,2,pitting in
Chase Briscoe,4228,Tyt,19,91,7,61.407,87.938,Joe Gibbs Racing,True,False,1,4,caution
Justin Haley,4172,Chv,7,266,14,61.394,87.957,Spire Motorsports,False,False,22,18,caution
Carson Hocevar,4326,Chv,77,91,9,61.371,87.990,Spire Motorsports,False,False,6,29,caution
Ricky Stenhouse Jr.,3888,Chv,47,91,6,61.339,88.035,HYAK Motorsports,False,False,18,35,caution
Ryan Blaney,4023,Frd,12,216,12,61.320,88.062,Team Penske,True,False,37,24,caution
Chris Buescher,3989,Frd,17,91,8,61.313,88.072,RFK Racing,False,False,15,15,caution
Zane Smith,4272,Frd,38,87,9,61.300,88.091,Front Row Motorsports,False,False,28,31,caution
Ross Chastain,4001,Chv,1,91,5,61.263,88.145,Trackhouse Racing,True,False,9,11,caution
Joey Logano,3859,Frd,22,172,7,61.224,88.201,Team Penske,True,False,35,21,caution
Ty Gibbs,4368,Tyt,54,220,20,61.211,88.219,Joe Gibbs Racing,False,False,8,25,caution
John Hunter Nemechek,4092,Tyt,42,222,14,61.200,88.235,Legacy Motor Club,False,False,25,32,caution
Tyler Reddick,4065,Tyt,45,262,4,61.195,88.242,23XI Racing,True,False,12,7,caution
Denny Hamlin,1361,Tyt,11,262,5,61.194,88.244,Joe Gibbs Racing,True,False,2,2,caution
Christopher Bell,4153,Tyt,20,82,4,61.187,88.254,Joe Gibbs Racing,True,False,5,3,pitting in
Ross Chastain,4001,Chv,1,266,9,61.152,88.305,Trackhouse Racing,True,False,9,11,caution
Ryan Preece,4070,Frd,60,62,13,61.135,88.329,RFK Racing,False,False,19,26,caution
Joey Logano,3859,Frd,22,258,7,61.127,88.340,Team Penske,True,False,35,21,caution
Bubba Wallace,4025,Tyt,23,94,12,61.110,88.365,23XI Racing,True,False,7,5,caution
Chase Elliott,4062,Chv,9,169,2,61.056,88.443,Hendrick Motorsports,True,False,4,1,caution
Brad Keselowski,1816,Frd,6,220,19,61.016,88.501,RFK Racing,False,False,31,8,caution
Josh Berry,4123,Frd,21,59,14,61.011,88.508,Wood Brothers Racing,False,False,13,33,caution
Brad Keselowski,1816,Frd,6,172,28,61.007,88.514,RFK Racing,False,False,31,8,pitting out
Chase Briscoe,4228,Tyt,19,262,3,61.000,88.525,Joe Gibbs Racing,True,False,1,4,caution
Bubba Wallace,4025,Tyt,23,91,10,60.973,88.564,23XI Racing,True,False,7,5,caution
Justin Haley,4172,Chv,7,168,12,60.901,88.668,Spire Motorsports,False,False,22,18,pitting out
Kyle Larson,4030,Chv,5,82,2,60.866,88.719,Hendrick Motorsports,True,False,3,6,pitting in
Chase Elliott,4062,Chv,9,82,3,60.862,88.726,Hendrick Motorsports,True,False,4,1,pitting in
Shane Van Gisbergen,4469,Chv,88,271,8,60.857,88.733,Trackhouse Racing,False,False,24,10,caution
Alex Bowman,4045,Chv,48,222,13,60.847,88.747,Hendrick Motorsports,False,False,17,28,caution
Chase Elliott,4062,Chv,9,91,4,60.845,88.750,Hendrick Motorsports,True,False,4,1,caution
Austin Dillon,3873,Chv,3,263,31,60.827,88.777,Richard Childress Racing,False,False,16,27,caution
Kyle Busch,454,Chv,8,213,12,60.800,88.816,Richard Childress Racing,False,False,29,19,pitting out
Josh Berry,4123,Frd,21,168,11,60.799,88.817,Wood Brothers Racing,False,False,13,33,pitting out
Ross Chastain,4001,Chv,1,216,10,60.692,88.974,Trackhouse Racing,True,False,9,11,caution
Denny Hamlin,1361,Tyt,11,82,1,60.690,88.977,Joe Gibbs Racing,True,False,2,2,pitting in
Noah Gragson,4224,Frd,4,168,14,60.561,89.167,Front Row Motorsports,False,False,14,23,pitting out
Joey Logano,3859,Frd,22,91,11,60.521,89.225,Team Penske,True,False,35,21,caution
Ryan Blaney,4023,Frd,12,59,13,60.457,89.320,Team Penske,True,False,37,24,caution
Zane Smith,4272,Frd,38,168,10,60.436,89.351,Front Row Motorsports,False,False,28,31,pitting out
Christopher Bell,4153,Tyt,20,262,2,60.422,89.372,Joe Gibbs Racing,True,False,5,3,caution
Bubba Wallace,4025,Tyt,23,262,1,60.395,89.412,23XI Racing,True,False,7,5,caution
Ryan Blaney,4023,Frd,12,91,13,60.370,89.448,Team Penske,True,False,37,24,caution
Ross Chastain,4001,Chv,1,62,12,60.337,89.497,Trackhouse Racing,True,False,9,11,caution
Kyle Larson,4030,Chv,5,91,2,60.327,89.512,Hendrick Motorsports,True,False,3,6,caution
Zane Smith,4272,Frd,38,91,12,60.301,89.551,Front Row Motorsports,False,False,28,31,caution
Carson Hocevar,4326,Chv,77,87,10,60.258,89.615,Spire Motorsports,False,False,6,29,caution
Zane Smith,4272,Frd,38,222,12,60.242,89.638,Front Row Motorsports,False,False,28,31,caution
Ross Chastain,4001,Chv,1,172,8,60.238,89.645,Trackhouse Racing,True,False,9,11,caution
Brad Keselowski,1816,Frd,6,266,11,60.210,89.686,RFK Racing,False,False,31,8,caution
Denny Hamlin,1361,Tyt,11,91,3,60.209,89.687,Joe Gibbs Racing,True,False,2,2,caution
Cole Custer,4104,Frd,41,255,12,60.199,89.702,Haas Factory Team,False,False,27,20,pitting out
Kyle Larson,4030,Chv,5,258,10,60.183,89.726,Hendrick Motorsports,True,False,3,6,caution
Carson Hocevar,4326,Chv,77,94,10,60.179,89.732,Spire Motorsports,False,False,6,29,caution
Joey Logano,3859,Frd,22,84,9,60.118,89.823,Team Penske,True,False,35,21,caution
Justin Haley,4172,Chv,7,59,11,60.083,89.876,Spire Motorsports,False,False,22,18,caution
JJ Yeley,3669,Chv,44,90,36,60.057,89.914,NY Racing Team,False,True,36,34,green
Joey Logano,3859,Frd,22,87,7,60.051,89.924,Team Penske,True,False,35,21,caution
Alex Bowman,4045,Chv,48,91,14,60.050,89.925,Hendrick Motorsports,False,False,17,28,caution
Carson Hocevar,4326,Chv,77,84,10,60.020,89.970,Spire Motorsports,False,False,6,29,caution
Chase Elliott,4062,Chv,9,271,9,60.003,89.995,Hendrick Motorsports,True,False,4,1,caution
