driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Zane Smith,4272,Frd,38,262,21,35.457,54.116,Front Row Motorsports,False,False,18,27,caution
Todd Gilliland,4231,Frd,34,264,25,35.451,54.126,Front Row Motorsports,False,False,30,35,caution
Cody Ware,4125,Frd,51,179,35,35.451,54.125,Rick Ware Racing,False,False,34,36,caution
Austin Dillon,3873,Chv,3,186,19,35.443,54.138,Richard Childress Racing,False,False,17,10,caution
Josh Berry,4123,Frd,21,132,14,35.441,54.140,Wood Brothers Racing,False,False,11,12,caution
Denny Hamlin,1361,Tyt,11,253,5,35.440,54.142,Joe Gibbs Racing,False,False,4,2,caution
Riley Herbst,4269,Tyt,35,258,32,35.439,54.143,23XI Racing,False,False,25,28,caution
Ty Gibbs,4368,Tyt,54,262,5,35.437,54.147,Joe Gibbs Racing,False,False,6,3,caution
Kyle Larson,4030,Chv,5,130,1,35.433,54.153,Hendrick Motorsports,False,False,3,1,caution
Todd Gilliland,4231,Frd,34,261,25,35.432,54.154,Front Row Motorsports,False,False,30,35,caution
Ty Gibbs,4368,Tyt,54,141,6,35.431,54.156,Joe Gibbs Racing,False,False,6,3,caution
Austin Cindric,4180,Frd,2,263,18,35.428,54.161,Team Penske,False,False,21,17,caution
Christopher Bell,4153,Tyt,20,140,7,35.425,54.165,Joe Gibbs Racing,False,False,7,8,caution
Tyler Reddick,4065,Tyt,45,139,16,35.424,54.167,23XI Racing,False,False,27,18,caution
Austin Dillon,3873,Chv,3,263,16,35.424,54.166,Richard Childress Racing,False,False,17,10,caution
Carson Hocevar,4326,Chv,77,187,4,35.422,54.169,Spire Motorsports,False,False,9,11,caution
AJ Allmendinger,3774,Chv,16,188,7,35.422,54.169,Kaulig Racing,False,False,8,9,caution
Ty Gibbs,4368,Tyt,54,185,7,35.421,54.171,Joe Gibbs Racing,False,False,6,3,caution
Justin Haley,4172,Chv,7,262,8,35.419,54.175,Spire Motorsports,False,False,10,13,caution
Christopher Bell,4153,Tyt,20,262,4,35.417,54.177,Joe Gibbs Racing,False,False,7,8,caution
Jesse Love,4463,Chv,33,184,35,35.414,54.182,Richard Childress Racing,False,True,19,31,caution
Kyle Larson,4030,Chv,5,183,1,35.411,54.186,Hendrick Motorsports,False,False,3,1,caution
Michael McDowell,3832,Chv,71,262,36,35.407,54.192,Spire Motorsports,False,False,13,30,caution
Todd Gilliland,4231,Frd,34,262,25,35.404,54.197,Front Row Motorsports,False,False,30,35,caution
Riley Herbst,4269,Tyt,35,185,25,35.404,54.197,23XI Racing,False,False,25,28,caution
Ricky Stenhouse Jr.,3888,Chv,47,138,8,35.398,54.207,HYAK Motorsports,False,False,2,22,caution
Ross Chastain,4001,Chv,1,185,20,35.390,54.218,Trackhouse Racing,False,False,35,7,caution
Ricky Stenhouse Jr.,3888,Chv,47,263,19,35.390,54.218,HYAK Motorsports,False,False,2,22,caution
Erik Jones,4059,Tyt,43,262,26,35.387,54.223,Legacy Motor Club,False,False,28,26,caution
Kyle Busch,454,Chv,8,186,21,35.384,54.228,Richard Childress Racing,False,False,15,14,caution
Chase Briscoe,4228,Tyt,19,262,7,35.383,54.229,Joe Gibbs Racing,False,False,14,4,caution
Joey Logano,3859,Frd,22,262,27,35.380,54.234,Team Penske,False,False,38,24,caution
Cole Custer,4104,Frd,41,257,34,35.378,54.237,Haas Factory Team,False,False,33,29,caution
Erik Jones,4059,Tyt,43,185,29,35.373,54.245,Legacy Motor Club,False,False,28,26,caution
Ty Gibbs,4368,Tyt,54,137,6,35.373,54.245,Joe Gibbs Racing,False,False,6,3,caution
Jesse Love,4463,Chv,33,260,35,35.370,54.249,Richard Childress Racing,False,True,19,31,caution
Chase Briscoe,4228,Tyt,19,139,10,35.369,54.251,Joe Gibbs Racing,False,False,14,4,caution
Ty Dillon,4013,Chv,10,263,22,35.364,54.259,Kaulig Racing,False,False,12,32,caution
Corey LaJoie,4096,Frd,01,262,31,35.362,54.262,Rick Ware Racing,False,False,37,34,caution
Chase Elliott,4062,Chv,9,264,17,35.357,54.269,Hendrick Motorsports,False,False,20,15,caution
