driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Kyle Larson,4030,Chv,5,2,1,178.288,30.288,Hendrick Motorsports,False,False,1,1,green
Chase Elliott,4062,Chv,9,175,1,178.077,30.324,Hendrick Motorsports,False,False,9,15,green
Christopher Bell,4153,Tyt,20,2,2,177.866,30.360,Joe Gibbs Racing,False,False,3,2,green
Christopher Bell,4153,Tyt,20,220,2,177.842,30.364,Joe Gibbs Racing,False,False,3,2,green
Christopher Bell,4153,Tyt,20,175,4,177.789,30.373,Joe Gibbs Racing,False,False,3,2,green
Kyle Larson,4030,Chv,5,220,1,177.749,30.380,Hendrick Motorsports,False,False,1,1,green
Brad Keselowski,1816,Frd,6,175,3,177.404,30.439,RFK Racing,False,False,36,37,green
Alex Bowman,4045,Chv,48,220,3,177.299,30.457,Hendrick Motorsports,False,False,21,5,green
Kyle Larson,4030,Chv,5,175,2,177.293,30.458,Hendrick Motorsports,False,False,1,1,green
Chris Buescher,3989,Frd,17,2,3,177.148,30.483,RFK Racing,False,False,2,8,green
Kyle Larson,4030,Chv,5,92,1,177.061,30.498,Hendrick Motorsports,False,False,1,1,green
Chase Elliott,4062,Chv,9,176,1,176.927,30.521,Hendrick Motorsports,False,False,9,15,green
Christopher Bell,4153,Tyt,20,90,3,176.916,30.523,Joe Gibbs Racing,False,False,3,2,green
Chase Elliott,4062,Chv,9,177,1,176.835,30.537,Hendrick Motorsports,False,False,9,15,green
Kyle Larson,4030,Chv,5,221,1,176.748,30.552,Hendrick Motorsports,False,False,1,1,green
Christopher Bell,4153,Tyt,20,176,4,176.684,30.563,Joe Gibbs Racing,False,False,3,2,green
Kyle Larson,4030,Chv,5,93,1,176.650,30.569,Hendrick Motorsports,False,False,1,1,green
Alex Bowman,4045,Chv,48,175,7,176.632,30.572,Hendrick Motorsports,False,False,21,5,green
Brad Keselowski,1816,Frd,6,176,3,176.615,30.575,RFK Racing,False,False,36,37,green
Alex Bowman,4045,Chv,48,176,6,176.551,30.586,Hendrick Motorsports,False,False,21,5,green
Kyle Larson,4030,Chv,5,90,1,176.546,30.587,Hendrick Motorsports,False,False,1,1,green
Kyle Larson,4030,Chv,5,3,1,176.471,30.600,Hendrick Motorsports,False,False,1,1,green
Christopher Bell,4153,Tyt,20,221,2,176.453,30.603,Joe Gibbs Racing,False,False,3,2,green
Kyle Larson,4030,Chv,5,176,2,176.419,30.609,Hendrick Motorsports,False,False,1,1,green
Austin Cindric,4180,Frd,2,90,6,176.407,30.611,Team Penske,False,False,13,11,green
Chase Briscoe,4228,Tyt,19,220,4,176.384,30.615,Joe Gibbs Racing,False,False,19,4,green
Kyle Larson,4030,Chv,5,222,1,176.263,30.636,Hendrick Motorsports,False,False,1,1,green
Chase Elliott,4062,Chv,9,90,2,176.257,30.637,Hendrick Motorsports,False,False,9,15,green
Ryan Blaney,4023,Frd,12,176,5,176.229,30.642,Team Penske,False,False,10,3,green
Christopher Bell,4153,Tyt,20,93,2,176.177,30.651,Joe Gibbs Racing,False,False,3,2,green
Ryan Blaney,4023,Frd,12,175,5,176.165,30.653,Team Penske,False,False,10,3,green
Chase Briscoe,4228,Tyt,19,221,4,176.148,30.656,Joe Gibbs Racing,False,False,19,4,green
Kyle Larson,4030,Chv,5,5,1,176.125,30.660,Hendrick Motorsports,False,False,1,1,green
Alex Bowman,4045,Chv,48,221,3,176.097,30.665,Hendrick Motorsports,False,False,21,5,green
Kyle Larson,4030,Chv,5,4,1,176.022,30.678,Hendrick Motorsports,False,False,1,1,green
Josh Berry,4123,Frd,21,90,8,176.010,30.680,Wood Brothers Racing,False,False,38,6,green
Alex Bowman,4045,Chv,48,44,14,175.993,30.683,Hendrick Motorsports,False,False,21,5,green
William Byron,4184,Chv,24,2,5,175.965,30.688,Hendrick Motorsports,False,False,7,24,green
Kyle Larson,4030,Chv,5,94,1,175.936,30.693,Hendrick Motorsports,False,False,1,1,green
Kyle Larson,4030,Chv,5,12,1,175.924,30.695,Hendrick Motorsports,False,False,1,1,green
Joey Logano,3859,Frd,22,2,4,175.907,30.698,Team Penske,False,False,5,9,green
Tyler Reddick,4065,Tyt,45,90,15,175.890,30.701,23XI Racing,False,False,4,17,green
Ryan Preece,4070,Frd,60,220,5,175.838,30.710,RFK Racing,False,False,30,7,green
Alex Bowman,4045,Chv,48,90,5,175.827,30.712,Hendrick Motorsports,False,False,21,5,green
Joey Logano,3859,Frd,22,175,6,175.798,30.717,Team Penske,False,False,5,9,green
Ryan Preece,4070,Frd,60,91,6,175.781,30.720,RFK Racing,False,False,30,7,green
Kyle Larson,4030,Chv,5,97,1,175.776,30.721,Hendrick Motorsports,False,False,1,1,green
Kyle Larson,4030,Chv,5,6,1,175.735,30.728,Hendrick Motorsports,False,False,1,1,green
Chase Briscoe,4228,Tyt,19,222,4,175.735,30.728,Joe Gibbs Racing,False,False,19,4,green
Ryan Blaney,4023,Frd,12,221,7,175.730,30.729,Team Penske,False,False,10,3,green
Kyle Larson,4030,Chv,5,95,1,175.724,30.730,Hendrick Motorsports,False,False,1,1,green
Chris Buescher,3989,Frd,17,4,3,175.707,30.733,RFK Racing,False,False,2,8,green
Christopher Bell,4153,Tyt,20,222,2,175.678,30.738,Joe Gibbs Racing,False,False,3,2,green
Christopher Bell,4153,Tyt,20,92,2,175.673,30.739,Joe Gibbs Racing,False,False,3,2,green
Alex Bowman,4045,Chv,48,3,11,175.644,30.744,Hendrick Motorsports,False,False,21,5,green
Chase Elliott,4062,Chv,9,178,1,175.633,30.746,Hendrick Motorsports,False,False,9,15,green
Ryan Preece,4070,Frd,60,90,7,175.615,30.749,RFK Racing,False,False,30,7,green
Ryan Preece,4070,Frd,60,92,5,175.598,30.752,RFK Racing,False,False,30,7,green
Brad Keselowski,1816,Frd,6,90,12,175.598,30.752,RFK Racing,False,False,36,37,green
Josh Berry,4123,Frd,21,91,7,175.570,30.757,Wood Brothers Racing,False,False,38,6,green
Christopher Bell,4153,Tyt,20,3,2,175.558,30.759,Joe Gibbs Racing,False,False,3,2,green
Carson Hocevar,4326,Chv,77,220,7,175.524,30.765,Spire Motorsports,False,False,22,26,green
Kyle Busch,454,Chv,8,90,9,175.507,30.768,Richard Childress Racing,False,False,35,21,green
Tyler Reddick,4065,Tyt,45,175,11,175.496,30.770,23XI Racing,False,False,4,17,green
Alex Bowman,4045,Chv,48,177,6,175.479,30.773,Hendrick Motorsports,False,False,21,5,green
Chris Buescher,3989,Frd,17,128,11,175.461,30.776,RFK Racing,False,False,2,8,green
Denny Hamlin,1361,Tyt,11,90,10,175.461,30.776,Joe Gibbs Racing,False,False,14,36,green
Zane Smith,4272,Frd,38,90,11,175.450,30.778,Front Row Motorsports,False,False,18,16,green
Christopher Bell,4153,Tyt,20,177,4,175.439,30.780,Joe Gibbs Racing,False,False,3,2,green
Christopher Bell,4153,Tyt,20,4,2,175.404,30.786,Joe Gibbs Racing,False,False,3,2,green
Chase Elliott,4062,Chv,9,179,1,175.404,30.786,Hendrick Motorsports,False,False,9,15,green
Ryan Blaney,4023,Frd,12,94,4,175.376,30.791,Team Penske,False,False,10,3,green
Kyle Larson,4030,Chv,5,13,1,175.359,30.794,Hendrick Motorsports,False,False,1,1,green
Bubba Wallace,4025,Tyt,23,90,23,175.347,30.796,23XI Racing,False,False,15,33,green
Justin Haley,4172,Chv,7,130,20,175.342,30.797,Spire Motorsports,False,False,12,31,green
Christopher Bell,4153,Tyt,20,12,2,175.313,30.802,Joe Gibbs Racing,False,False,3,2,green
Alex Bowman,4045,Chv,48,223,3,175.308,30.803,Hendrick Motorsports,False,False,21,5,green
Christopher Bell,4153,Tyt,20,94,2,175.291,30.806,Joe Gibbs Racing,False,False,3,2,green
Ryan Preece,4070,Frd,60,221,5,175.279,30.808,RFK Racing,False,False,30,7,green
Kyle Larson,4030,Chv,5,15,1,175.268,30.810,Hendrick Motorsports,False,False,1,1,green
Carson Hocevar,4326,Chv,77,40,23,175.262,30.811,Spire Motorsports,False,False,22,26,green
Kyle Larson,4030,Chv,5,96,1,175.251,30.813,Hendrick Motorsports,False,False,1,1,green
Alex Bowman,4045,Chv,48,222,3,175.245,30.814,Hendrick Motorsports,False,False,21,5,green
Kyle Larson,4030,Chv,5,46,3,175.234,30.816,Hendrick Motorsports,False,False,1,1,green
Chase Elliott,4062,Chv,9,92,3,175.194,30.823,Hendrick Motorsports,False,False,9,15,green
Chris Buescher,3989,Frd,17,90,13,175.194,30.823,RFK Racing,False,False,2,8,green
Tyler Reddick,4065,Tyt,45,126,18,175.171,30.827,23XI Racing,False,False,4,17,green
Christopher Bell,4153,Tyt,20,95,2,175.160,30.829,Joe Gibbs Racing,False,False,3,2,green
Kyle Larson,4030,Chv,5,44,7,175.154,30.830,Hendrick Motorsports,False,False,1,1,green
Carson Hocevar,4326,Chv,77,91,19,175.148,30.831,Spire Motorsports,False,False,22,26,green
Chris Buescher,3989,Frd,17,12,3,175.131,30.834,RFK Racing,False,False,2,8,green
Kyle Larson,4030,Chv,5,223,1,175.109,30.838,Hendrick Motorsports,False,False,1,1,green
Ryan Blaney,4023,Frd,12,2,7,175.109,30.838,Team Penske,False,False,10,3,green
Christopher Bell,4153,Tyt,20,91,2,175.103,30.839,Joe Gibbs Racing,False,False,3,2,green
Ryan Blaney,4023,Frd,12,91,4,175.103,30.839,Team Penske,False,False,10,3,green
